"Nombre Operador","Cédula","Código Ruta","Descripción Ruta","Código Ramal","Descripción Ramal","Mes","Año","pasajeroEquivalente","pasajerosTotal","Pasajeros Adulto Mayor","Pasajeros Regulares","Carreras","Ingresos"
"TRANSPORTES DEL ATLANTICO CARIBEÑO, S.A.(TRACASA)","3-101-135260","736","GUAPILES-LIMON.SIQUIRRES-LIMON-ESPABEL-GUAPILES-LEONA-GUACIMO-JIMENEZ-URBANIZACION EMILIA-SAUCES-TORO AMARILLO-ANITA GRANDE-SUERRES-B.SAN MARTIN. LIMON-28MILLAS-BATAN-CORINA-ESTRADA-BRISAS-SABORIO-VILLA DEL MAR-LIMON 2000.BATAN-SANTA MARTA","R2144","SIQUIRRES-ESPABEL","1","2021","","","20","278","27","164020"
"TRANSPORTES DEL ESTE MONTOYA,S.A.","3-101-145471","303","SAN DIEGO DE TRES RIOS – EL MONTE – CALLE MESEN – RIO AZUL","R1007","SAN JOSE-SAN DIEGO DE TRES RIOS-CALLE MESEN RIO AZUL","1","2021","","","7155","70010","1369","26953850"
"TRANSPORTES DEL ESTE MONTOYA,S.A.","3-101-145471","303","SAN DIEGO DE TRES RIOS – EL MONTE – CALLE MESEN – RIO AZUL","R1008","SAN JOSE - SAN DIEGO DE TRES RIOS - SANTIAGO DEL MONTE","1","2021","","","8944","49691","1434","19131035"
"TRANSPORTES DEL ESTE MONTOYA,S.A.","3-101-145471","303","SAN DIEGO DE TRES RIOS – EL MONTE – CALLE MESEN – RIO AZUL","R2334","CALLE MESEN - SAN JOSE (NO VA A TRES RIOS)","1","2021","","","3697","10461","589","4027485"
"TRANSPORTES DEL ESTE MONTOYA,S.A.","3-101-145471","303","SAN DIEGO DE TRES RIOS – EL MONTE – CALLE MESEN – RIO AZUL","R2335","SANTIAGO DEL MONTE - SAN JOSE (NO VA A TRES RIOS)","1","2021","","","2758","37486","1054","14432110"
"TRANSPORTES DEL NORTE, LIMITADA","3-102-028089","433","HEREDIA-SAN JOSE DE LA MONTAÑA-PASO LLANO","R1260","HEREDIA-PASO LLANO","1","2021","","","717","5390","112","1643065"
"TRANSPORTES DEL NORTE, LIMITADA","3-102-028089","433","HEREDIA-SAN JOSE DE LA MONTAÑA-PASO LLANO","R1261","HEREDIA-SAN MIGUEL","1","2021","","","538","4784","117","1397015"
"TRANSPORTES DEL NORTE, LIMITADA","3-102-028089","433","HEREDIA-SAN JOSE DE LA MONTAÑA-PASO LLANO","R1262","HEREDIA-CALLE GALLITO","1","2021","","","599","3296","123","892150"
"TRANSPORTES DEL NORTE, LIMITADA","3-102-028089","433","HEREDIA-SAN JOSE DE LA MONTAÑA-PASO LLANO","R1263","HEREDIA-BUENA VISTA","1","2021","","","671","14301","490","4444900"
"TRANSPORTES DEL NORTE, LIMITADA","3-102-028089","433","HEREDIA-SAN JOSE DE LA MONTAÑA-PASO LLANO","R1264","HEREDIA-SAN JOSE DE LA MONTAÑA","1","2021","","","1776","21679","439","6462630"
"TRANSPORTES DEL NORTE, LIMITADA","3-102-028089","433","HEREDIA-SAN JOSE DE LA MONTAÑA-PASO LLANO","R1265","SERVICIOS INTER BARRIOS","1","2021","","","387","5780","82","1618130"
"TRANSPORTES DEL PACIFICO, S.A.","3-101-305742","629","QUEPOS-PARRITA-LA PALMA   EXT QUEPOS-CERROS","R2253","QUEPOS-PARRITA-LOMAS","1","2021","","","1877","17906","354","15041040"
"TRANSPORTES DEL PACIFICO, S.A.","3-101-305742","629","QUEPOS-PARRITA-LA PALMA   EXT QUEPOS-CERROS","R2254","QUEPOS-SAN RAFAEL DE CERROS","1","2021","","","700","5131","93","2924670"
"TRANSPORTES DELDU, S.A.","3-101-118213","505-505SD","SAN JOSE-PEÑAS BLANCAS (SERVICIO DIRECTO)","R1398","SAN JOSÉ-PEÑAS BLANCAS (SERVICIO REGULAR)","1","2021","","","427","10713","217.5","53565000"
"TRANSPORTES DELDU, S.A.","3-101-118213","505-505SD","SAN JOSE-PEÑAS BLANCAS (SERVICIO DIRECTO)","R2057","SAN JOSÉ-PEÑAS BLANCAS (SERVICIO DIRECTO)","1","2021","","","69","1877","58","9385000"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","83","SAN JOSE–CONCEPCION DE ALAJUELITA POR SAN SEBASTIAN Y VICEVERSA","R2287","SAN JOSE-CONCEPCION DE ALAJUELITA ARRIBA POR SAN SEBASTIAN ","1","2021","","","5232","116363","2049.5","36072530"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","83","SAN JOSE–CONCEPCION DE ALAJUELITA POR SAN SEBASTIAN Y VICEVERSA","R2288","SAN JOSE-CONCEPCION DE ALAJUELITA ABAJO POR SAN SEBASTIAN ","1","2021","","","9449","99062","2024","30709220"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","94","SAN JOSE-ALAJUELITA Y RAMALES","R0257","SAN JOSE-ALAJUELITA-EL LLANO","1","2021","","","3187","48958","885","16156140"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","94","SAN JOSE-ALAJUELITA Y RAMALES","R0258","SAN JOSE-ALAJUELITA-LOS FILTROS","1","2021","","","7626","112788","2057","37220040"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","94","SAN JOSE-ALAJUELITA Y RAMALES","R0259","SAN JOSE-ALAJUELITA-SAN FELIPE","1","2021","","","939","13255","306.5","4374150"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","94","SAN JOSE-ALAJUELITA Y RAMALES","R0260","SAN JOSE-ALAJUELITA-TEJARCILLOS","1","2021","","","7740","128626","2409","42446580"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","94","SAN JOSE-ALAJUELITA Y RAMALES","R0261","SAN JOSE-ALAJUELITA-CONCEPCION","1","2021","","","888","9878","300","3259740"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","94","SAN JOSE-ALAJUELITA Y RAMALES","R0262","SAN JOSE-ALAJUELITA-GERANIOS-ESQUIPULAS","1","2021","","","1739","13719","390.5","4527270"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","94","SAN JOSE-ALAJUELITA Y RAMALES","R0263","SAN JOSE-ALAJUELITA-COCHEA","1","2021","","","1326","17138","459","5655540"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","94","SAN JOSE-ALAJUELITA Y RAMALES","R0264","SAN JOSE-ALAJUELITA-LA CHOROTEGA","1","2021","","","810","9584","283","3162720"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","94","SAN JOSE-ALAJUELITA Y RAMALES","R0265","SAN JOSE-ALAJUELITA-LA VERBENA","1","2021","","","455","8841","230.5","2917530"
"TRANSPORTES DOSCIENTOS CINCO, S.A","3-101-139599","I-6","ESCAZU - ALAJUELITA - HATILLO","R0006","ESCAZU - ALAJUELITA - HATILLO","1","2021","","","335","8270","247.5","3101250"
"TRANSPORTES EGO, S.A.","3-101-082460","645","BUENOS AIRES-POTRERO GRANDE","R1381","BUENOS AIRES-CHANGUENA-PILON-SANTA LUCIA","1","2021","","","121","815","31","1002450"
"TRANSPORTES EGO, S.A.","3-101-082460","645","BUENOS AIRES-POTRERO GRANDE","R1629","BUENOS AIRES-POTRERO GRANDE","1","2021","","","358","2502","62","3077460"
"TRANSPORTES EGO, S.A.","3-101-082460","645","BUENOS AIRES-POTRERO GRANDE","R2125","POTRERO GRANDE-LA LUCHA-CAPRI","1","2021","","","39","845","31","418275"
"TRANSPORTES EL CARMEN DE TRES RIOS, S.A.","3-101-134187","306","TRES RIOS-Bº EL CARMEN-SAN JOSE Y VICEVERSA","R1017","SAN JOSE-Bº EL CARMEN DE LA UNION","1","2021","","","2921","27335","1100.5","7380450"
"TRANSPORTES EL CARMEN DE TRES RIOS, S.A.","3-101-134187","306","TRES RIOS-Bº EL CARMEN-SAN JOSE Y VICEVERSA","R1018","SAN JOSE-EL CARMEN-TRES RIOS","1","2021","","","300","10268","209.5","4517920"
"TRANSPORTES EL PUMA PARDO S.A.","3-101-048912","704","SIQUIRRES-LA ALEGRIA","R1757","SIQUIRRES-LA ALEGRIA","1","2021","","","2","1518","58","552535"
"TRANSPORTES EL PUMA PARDO S.A.","3-101-048912","704","SIQUIRRES-LA ALEGRIA","R1758","SIQUIRRES-LA HEREDIANA","1","2021","","","10","1381","58","519125"
"TRANSPORTES EL PUMA PARDO S.A.","3-101-048912","704","SIQUIRRES-LA ALEGRIA","R1759","SIQUIRRES-PASCUA","1","2021","","","31","2588","116","1110800"
"TRANSPORTES EL PUMA PARDO S.A.","3-101-048912","704","SIQUIRRES-LA ALEGRIA","R1760","SIQUIRRES-SEIS AMIGOS","1","2021","","","20","2561","116","1107820"
"TRANSPORTES EL PUMA PARDO S.A.","3-101-048912","704","SIQUIRRES-LA ALEGRIA","R1761","SIQUIRRES-PORTON IBERIA","1","2021","","","20","1504","58","561075"
"TRANSPORTES FATIMA, S.A.","3-101-114444","179","SAN ISIDRO DE EL GENERAL-SAN PEDRO-TAMBOR-SAN RAFAEL-LA GUARIA-SANTIAGO-LA COLONIA-ZAPOTAL-SAN JERÓNIMO Y VICEVERSA","R0362","SAN ISIDRO-SAN RAFAEL","1","2021","","","119","2455","50","2603625"
"TRANSPORTES FATIMA, S.A.","3-101-114444","179","SAN ISIDRO DE EL GENERAL-SAN PEDRO-TAMBOR-SAN RAFAEL-LA GUARIA-SANTIAGO-LA COLONIA-ZAPOTAL-SAN JERÓNIMO Y VICEVERSA","R0365","SAN ISIDRO-COLONIA CRISTO REY","1","2021","","","42","423","12","851000"
"TRANSPORTES FATIMA, S.A.","3-101-114444","179","SAN ISIDRO DE EL GENERAL-SAN PEDRO-TAMBOR-SAN RAFAEL-LA GUARIA-SANTIAGO-LA COLONIA-ZAPOTAL-SAN JERÓNIMO Y VICEVERSA","R1989","SAN ISIDRO DEL GENERAL - LA GUARIA - ZAPOTAL - SAN","1","2021","","","102","987","25","1943575"
"TRANSPORTES FATIMA, S.A.","3-101-114444","179","SAN ISIDRO DE EL GENERAL-SAN PEDRO-TAMBOR-SAN RAFAEL-LA GUARIA-SANTIAGO-LA COLONIA-ZAPOTAL-SAN JERÓNIMO Y VICEVERSA","R1990","SAN ISIDRO DEL GENERAL - PALMARES - SAN PEDRO - TA","1","2021","","","36","240","12","529500"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R0584","SAN JOSE-LA GUACIMA ABAJO","1","2021","","","3072","88793","768.5","42920980"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R0585","SAN JOSE-LA GUACIMA","1","2021","","","256","6385","64","2908590"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R0586","SAN JOSE-LA REFORMA","1","2021","","","2305","87998","919.5","39356075"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R0587","SAN JOSE-OJO DE AGUA","1","2021","","","886","9271","69.5","4290760"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R0588","SAN JOSE-LA RIBERA-OJO DE AGUA","1","2021","","","147","1083","21","428815"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R0589","SAN JOSE-URBANIZACION LA PAZ","1","2021","","","2414","53046","643.5","23813070"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R0590","SAN RAFAEL-LA ASUNCION DE BELEN","1","2021","","","110","1245","28","430670"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R2317","GUACIMA ABAJO- SAN JOSE POR RUTA 27","1","2021","","","752","5179","54","3307865"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R2318","LA REFORMA -SAN JOSE POR RUTA 27","1","2021","","","694","2452","31.5","1454300"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R2319","SAN RAFAEL-SAN JOSE POR RUTA 27","1","2021","","","","","",""
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","217","SAN JOSE-BELEN-LA REFORMA-LA GUACIMA-SAN RAFAEL-URB. LA PAZ","R2320","GUACIMA- LA ASUNCION DE BELEN","1","2021","","","220","1145","11.5","390075"
"TRANSPORTES FERNANDO ZUÑIGA E HIJOS, S.A.","3-101-072628","I-3","SANTA ANA - SAN ANTONIO DE BELEN - LA VALENCIA","R0005","SANTA ANA - SAN ANTONIO DE BELEN - LA VALENCIA","1","2021","","","117","2967","50","1014895"
"TRANSPORTES FILEMON VILLALOBOS E HIJOS, S. A.","3-101-206672","423","HEREDIA-GETSEMANI CON EXTENSION A BARRIO SANTISIMA TRINIDAD","R1237","HEREDIA-GETSEMANI-LA JOAQUINA","1","2021","","","2944","28000","1641","9100000"
"TRANSPORTES FILEMON VILLALOBOS E HIJOS, S. A.","3-101-206672","423","HEREDIA-GETSEMANI CON EXTENSION A BARRIO SANTISIMA TRINIDAD","R1238","HEREDIA-GETSEMANI-BARRIO SANTISIMA TRINIDAD","1","2021","","","643","4555","311","1275400"
"TRANSPORTES FILEMON VILLALOBOS E HIJOS, S. A.","3-101-206672","423","HEREDIA-GETSEMANI CON EXTENSION A BARRIO SANTISIMA TRINIDAD","R2053","HEREDIA-GETSEMANI-URBANIZACION DON ALVARO","1","2021","","","294","5073","265","1566690"
"TRANSPORTES GONZALEZ Y VILLEGAS, S.A.","3-102-010686","606","OROTINA-JACO","R1553","OROTINA-JACO","1","2021","","","3595","20248","589","22070320"
"TRANSPORTES GONZALEZ Y VILLEGAS, S.A.","3-102-010686","606","OROTINA-JACO","R1554","OROTINA-LAGUNILLA","1","2021","","","737","5747","124","3189585"
"TRANSPORTES GONZALEZ Y VILLEGAS, S.A.","3-102-010686","606","OROTINA-JACO","R1555","HERRADURA-JACO","1","2021","","","2631","49681","725","13662275"
"TRANSPORTES GUANACASTECOS RYOZUMO CR S.A.","3-101-680340","512","SAN JOSE-NANDAYURE Y VICEVERSA","R1416","SAN JOSE-NANDAYURE","1","2021","","","132","3525","82","14471840"
"TRANSPORTES HERMANOS CHACON, S.A.","3-101-123253","345","TRES RIOS-CONCEPCION","R1110","TRES RIOS-SAN FRANCISCO","1","2021","","","1671","16237","620","5277025"
"TRANSPORTES HERMANOS CHACON, S.A.","3-101-123253","345","TRES RIOS-CONCEPCION","R1111","PERIFÉRICA TRES RÍOS-SAN FRANCISCO-FRANCO","1","2021","","","1357","13343","496","4336475"
"TRANSPORTES HERMANOS CHACON, S.A.","3-101-123253","345","TRES RIOS-CONCEPCION","R1113","TRES RIOS-FRANCO COSTARRICENSE","1","2021","","","1531","14835","496","4821375"
"TRANSPORTES HEROSUMA FD,  S.A","3-101-308614","653","QUEPOS-PLAYAS DE MANUEL ANTONIO","R1632","QUEPOS-PLAYAS DE MANUEL ANTONIO","1","2021","","","2357","48293","1860","16565480"
"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)","3-101-085681","331","CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES","R1081","CARTAGO-CORIS","1","2021","","","154","2650","108.5","927500"
"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)","3-101-085681","331","CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES","R1082","CARTAGO-TABLON","1","2021","","","1141","22080","595","7728000"
"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)","3-101-085681","331","CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES","R2336","CARTAGO-TABLON POR BARRANCAS","1","2021","","","41","2020","52","707000"
"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)","3-101-085681","331","CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES","R2337","TABLON-PARQUE INDUSTRIAL","1","2021","","","","46","10.5","16100"
"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)","3-101-085681","331","CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES","R2338","TABLON-QUEBRADILLAS-COLEGIOS","1","2021","","","","","",""
"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)","3-101-085681","331","CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES","R2339","CARTAGO-TOBOSI-QUEBRADILLAS POR BARRANCAS","1","2021","","","44","2242","88","784700"
"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)","3-101-085681","331","CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES","R2340","QUEBRADILLAS-TOBOSI-PARQUE INDUSTRIAL","1","2021","","","","65","10.5","22750"
"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)","3-101-085681","331","CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES","R2341","CARTAGO-TOBOSI-QUEBRADILLAS","1","2021","","","1267","24172","595","8460200"
"TRANSPORTES JACO, S.A.","3-101-077448","655","SAN JOSE-PLAYAS DE JACO","R1634","SAN JOSE-PLAYAS DE JACO","1","2021","","","312","20397","217","53619370"
"TRANSPORTES JERONIMO SANCHEZ E HIJOS, S.A.","3-101-436684","427","HEREDIA-SAN JOAQUIN-BALNEARIO OJO DE AGUA-SAN ANTONIO DE BELEN","R1245","HEREDIA-SAN ANTONIO DE BELEN POR OJO DE AGUA","1","2021","","","1532","38818","380","11162200"
"TRANSPORTES JERONIMO SANCHEZ E HIJOS, S.A.","3-101-436684","427","HEREDIA-SAN JOAQUIN-BALNEARIO OJO DE AGUA-SAN ANTONIO DE BELEN","R1246","HEREDIA-SAN JOAQUIN DE FLORES-BARRIO CRISTO REY","1","2021","","","1176","14843","172","3759810"
"TRANSPORTES JERONIMO SANCHEZ E HIJOS, S.A.","3-101-436684","427","HEREDIA-SAN JOAQUIN-BALNEARIO OJO DE AGUA-SAN ANTONIO DE BELEN","R1252","HEREDIA-SAN ANTONIO DE BELEN POR LA RIBERA","1","2021","","","1843","49620","598","14304050"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R1182","HEREDIA-POASITO","1","2021","","","107","1763","20","1005695"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R1183","HEREDIA-CINCO ESQUINAS","1","2021","","","1323","37370","375","15467065"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R1184","HEREDIA-CHAHUITES-BAJO CACHOS-CARRIZAL","1","2021","","","169","3074","65","1266485"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R1185","HEREDIA-SANTO DOMINGO-EL ROBLE","1","2021","","","2473","35779","707","14410560"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R1186","SANTA BARBARA-EL ROBLE-CHAUITES-BAJO CACHOS","1","2021","","","298","290","20","106995"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R1187","HEREDIA-BIRRI","1","2021","","","225","4735","70","1646160"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R1188","HEREDIA-EL BOSQUE","1","2021","","","486","264","20","81840"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R1190","HEREDIA-PUENTE SALAS","1","2021","","","471","1497","120","464070"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R2147","HEREDIA-SAN BOSCO","1","2021","","","123","3695","53","1309100"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R2151","HEREDIA-BARRIO SAN JOSE-LA GUARACHA","1","2021","","","328","3526","70","1395830"
"TRANSPORTES LA FORTALEZA, LIMITADA","3-102-067347","414","HEREDIA-CARRIZAL-CINCO ESQUINAS - VARA BLANCA - POASITO","R2153","HEREDIA-CARRIZAL","1","2021","","","35","760","10","329600"
"TRANSPORTES LA GLORIA, S.A.","3-101-223604","237","CIUDAD QUESADA – AGUAS ZARCAS – LA GLORIA Y VICEVERSA Y AGUA ZARCAS – SANTA FE – LA GLORIA Y VICEVERSA Y AGUAS ZARCAS - CERRO CORTES - SAN FRANCISCO Y VICEVERSA","R0559","CIUDAD QUESADA-AGUAS ZARCAS-LA GLORIA Y VICEVERSA","1","2021","","","1783","9789","330","3922940"
"TRANSPORTES LA GLORIA, S.A.","3-101-223604","237","CIUDAD QUESADA – AGUAS ZARCAS – LA GLORIA Y VICEVERSA Y AGUA ZARCAS – SANTA FE – LA GLORIA Y VICEVERSA Y AGUAS ZARCAS - CERRO CORTES - SAN FRANCISCO Y VICEVERSA","R2186","AGUAS ZARCAS – CERRO CORTES - SANTA FE-LA GLORIA-ALTAMIRA-CAÑO NEGRO Y VICEVERSA","1","2021","","","847","5215","174","2140320"
"TRANSPORTES LA GLORIA, S.A.","3-101-223604","237","CIUDAD QUESADA – AGUAS ZARCAS – LA GLORIA Y VICEVERSA Y AGUA ZARCAS – SANTA FE – LA GLORIA Y VICEVERSA Y AGUAS ZARCAS - CERRO CORTES - SAN FRANCISCO Y VICEVERSA","R2187","AGUAS ZARCAS – CERRO CORTES - SAN FRANCISCO Y VICEVERSA","1","2021","","","896","4783","168","1904630"
"TRANSPORTES LA GLORIA, S.A.","3-101-223604","237","CIUDAD QUESADA – AGUAS ZARCAS – LA GLORIA Y VICEVERSA Y AGUA ZARCAS – SANTA FE – LA GLORIA Y VICEVERSA Y AGUAS ZARCAS - CERRO CORTES - SAN FRANCISCO Y VICEVERSA","R2188","AGUAS ZARCAS – SANTA FE-LA GLORIA Y VICEVERSA","1","2021","","","943","4610","168","1796830"
"TRANSPORTES LA PALMERA, S.A. ","3-101-153875","287","CIUDAD QUESADA-LA MARINA-LA PALMERA","R0893","CIUDAD QUESADA-LA PALMERA","1","2021","","","593","9816","279","4662600"
"TRANSPORTES LA PAMPA, LIMITADA","3-102-010961","550","LIBERIA – AEROPUERTO – FILADELFIA – CARTAGENA – SARDINAL – PLAYA PANAMA – PLAYA TAMARINDO – MATAPALO – PLAYA FLAMINGO – SANTA CRUZ – NICOYA Y VICEVERSA","R1445","LIBERIA-PLAYA PANAMA","1","2021","","","352","10009","155","8507650"
"TRANSPORTES LA PAMPA, LIMITADA","3-102-010961","550","LIBERIA – AEROPUERTO – FILADELFIA – CARTAGENA – SARDINAL – PLAYA PANAMA – PLAYA TAMARINDO – MATAPALO – PLAYA FLAMINGO – SANTA CRUZ – NICOYA Y VICEVERSA","R1449","LIBERIA-NICOYA","1","2021","","","5359","123314","758","80397505"
"TRANSPORTES LA PAMPA, LIMITADA","3-102-010961","550","LIBERIA – AEROPUERTO – FILADELFIA – CARTAGENA – SARDINAL – PLAYA PANAMA – PLAYA TAMARINDO – MATAPALO – PLAYA FLAMINGO – SANTA CRUZ – NICOYA Y VICEVERSA","R1452","LIBERIA-PLAYA TAMARINDO","1","2021","","","407","11070","217.5","19483200"
"TRANSPORTES LIBERIANOS DEL NORTE, S.A.","3-101-364538","521","LIBERIA-LA CRUZ-PEÑAS BLANCAS","R1434","LIBERIA-PEÑAS BLANCAS","1","2021","","","2728","29257","450","34053245"
"TRANSPORTES LIBERIANOS DEL NORTE, S.A.","3-101-364538","592","LA CRUZ-CUAJINIQUIL   EXT PUERTO MORA","R1524","LIBERIA-CUAJINIQUIL-PUERTO MORA","1","2021","","","14","356","15.5","119040"
"TRANSPORTES LIBERIANOS DEL NORTE, S.A.","3-101-364538","592","LA CRUZ-CUAJINIQUIL   EXT PUERTO MORA","R1525","LA CRUZ-CUAJINIQUIL-PUERTO MORA","1","2021","","","8","268","15.5","89285"
"TRANSPORTES LIBERIANOS DEL NORTE, S.A.","3-101-364538","592","LA CRUZ-CUAJINIQUIL   EXT PUERTO MORA","R2416","PUERTO MORA-CUAJINIQUIL-PUESTO CRUCE INTERAMERICANA","1","2021","","","113","2341","124","783685"
"TRANSPORTES MAL PAIS SOCIEDAD ANONIMA","3-101-490770","633","COBANO  – MAL PAIS - SANTA TERESA  Y VICEVERSA","R1909","COBANO  – MAL PAIS - SANTA TERESA  Y VICEVERSA","1","2021","","","154","12532","248","11306600"
"TRANSPORTES MATA IROLA, S.A.","3-101-076948","339","CARTAGO-OROSI Y RAMALES","R1095","CARTAGO-PURISIL","1","2021","","","589","9632","171","6501600"
"TRANSPORTES MATA IROLA, S.A.","3-101-076948","339","CARTAGO-OROSI Y RAMALES","R1096","CARTAGO-LA ALEGRIA","1","2021","","","238","7224","600","4876200"
"TRANSPORTES MATA IROLA, S.A.","3-101-076948","339","CARTAGO-OROSI Y RAMALES","R1097","CARTAGO-PALOMO","1","2021","","","45","916","92.5","577080"
"TRANSPORTES MATA IROLA, S.A.","3-101-076948","339","CARTAGO-OROSI Y RAMALES","R1098","CARTAGO-RIO MACHO","1","2021","","","3098","67414","865.5","28075320"
"TRANSPORTES MATA IROLA, S.A.","3-101-076948","339","CARTAGO-OROSI Y RAMALES","R1099","CARTAGO-OROSI","1","2021","","","15","1708","20","1076040"
"TRANSPORTES MATINA BATAAN, S.A.","3-101-171909","711","SAN JOSE-BATAAN-MATINA","R1782","SAN JOSE-BATAAN-MATINA","1","2021","","","225","5797","116","18811265"
